Word,PoS,KM_Count,Value,Elo,RW,Best,Worst,Unchosen,BestWorst,ABW,David,ValueLogit,RWLogit,BestWorstLogit,N
portfolio,Noun,-0.028,0.488839671,-33.5677203,0.495138716,21,23,28,-3.666666667,-0.055569851,-49000,-0.044648731,-0.019445749,-3.666666667,72
primate,Noun,-0.014,0.490409055,-12.1752302,0.491023446,19,20,33,-1.583333333,-0.027779564,-17400,-0.038368485,-0.035910073,-1.583333333,72
congress,Noun,-0.014,0.491291725,-82.17074489,0.496466586,19,20,33,-1.583333333,-0.027779564,13800,-0.034836621,-0.01413389,-1.583333333,72
accounting,Noun,-0.028,0.493476469,-28.33730429,0.4845136,10,12,50,-3.666666667,-0.055569851,-43400,-0.026095604,-0.06196542,-3.666666667,72
aids,Noun,0,0.493804207,-120.774562,0.499481191,16,16,40,0.5,0,-23400,-0.024784441,-0.002075236,0.5,72
heating,Noun,-0.042,0.494381774,-88.96034654,0.49332902,16,19,37,-5.75,-0.083381609,2000,-0.022473848,-0.026685505,-5.75,72
solitude,Noun,-0.056,0.494955864,10.07429643,0.496251137,10,14,48,-7.833333333,-0.111225635,4800,-0.020177228,-0.014995735,-7.833333333,72
subscriber,Noun,0.056,0.496585161,-97.49477654,0.487497297,18,14,40,8.833333333,0.111225635,-19500,-0.013659567,-0.050021237,8.833333333,72
mentor,Noun,-0.042,0.497014973,-47.46231189,0.496464245,13,16,43,-5.75,-0.083381609,50500,-0.011940249,-0.014143255,-5.75,72
emblem,Noun,0.097,0.5010081,-34.6705523,0.498975336,20,13,39,15.08333333,0.195060583,-102300,0.004032404,-0.004098663,15.08333333,72
caretaker,Noun,0,0.501235687,33.65244362,0.496216436,15,15,42,0.5,0,-49800,0.004942757,-0.015134545,0.5,72
hall,Noun,-0.042,0.501519326,67.38872275,0.505480906,11,14,47,-5.75,-0.083381609,82400,0.006077321,0.021924504,-5.75,72
racism,Noun,0,0.501552337,-62.56820028,0.504958681,18,18,36,0.5,0,-2800,0.006209368,0.019835375,0.5,72
heist,Noun,0.014,0.502513257,22.12485452,0.50494923,14,13,45,2.583333333,0.027779564,-31200,0.010053112,0.019797567,2.583333333,72
scripture,Noun,-0.042,0.504047867,124.2220736,0.502903189,14,17,41,-5.75,-0.083381609,61000,0.01619182,0.011612889,-5.75,72
tingle,Noun,0.028,0.504552765,-43.70663681,0.506155425,19,17,36,4.666666667,0.055569851,-44600,0.018211563,0.024622945,4.666666667,72
ovation,Noun,-0.042,0.50667488,-8.536360457,0.510568993,9,12,51,-5.75,-0.083381609,26100,0.026701106,0.04228227,-5.75,72
banner,Noun,-0.014,0.506746729,-75.85397387,0.508166086,20,21,31,-1.583333333,-0.027779564,34100,0.026988552,0.032667247,-1.583333333,72
plateau,Noun,0.028,0.506954165,-41.19294713,0.504282378,17,15,40,4.666666667,0.055569851,-15200,0.027818453,0.017129933,4.666666667,72
pipsqueak,Noun,0.056,0.508906335,-56.24303126,0.508917723,15,11,46,8.833333333,0.111225635,-17600,0.035629109,0.035674675,8.833333333,72
treason,Noun,0.028,0.512432708,-55.19687521,0.510585229,14,12,46,4.666666667,0.055569851,-15000,0.049741087,0.042347242,4.666666667,72
passenger,Noun,0.014,0.514612947,-0.234051923,0.513013925,13,12,47,2.583333333,0.027779564,21100,0.058468438,0.052067462,2.583333333,72
school,Noun,0.056,0.518116803,-4.085083992,0.514950343,19,15,38,8.833333333,0.111225635,-43500,0.072498952,0.059819203,8.833333333,72
ledger,Noun,0.069,0.51865088,-4.988648971,0.512359933,17,12,43,10.91666667,0.139112802,-4100,0.074638152,0.049449806,10.91666667,72
embezzlement,Noun,0.014,0.519926164,-40.48665642,0.523776445,16,15,41,2.583333333,0.027779564,51600,0.079746892,0.095177564,2.583333333,72
warranty,Noun,0.111,0.521293741,-13.74528844,0.517313697,19,11,42,17.16666667,0.223143551,-42200,0.085226513,0.06928249,17.16666667,72
techno,Noun,0.083,0.523487251,35.81202778,0.526860274,17,11,44,13,0.167054085,-50900,0.0940182,0.107544629,13,72
commander,Noun,0.069,0.527689543,12.70783928,0.522597864,25,20,27,10.91666667,0.139112802,-11400,0.110871608,0.09045308,10.91666667,72
recruiter,Noun,0.042,0.528470576,61.7132579,0.525808681,16,13,43,6.75,0.083381609,40400,0.114005623,0.103326555,6.75,72
clone,Noun,0.153,0.531389989,17.23153356,0.53673105,18,7,47,23.41666667,0.307966744,-60100,0.125725304,0.147189359,23.41666667,72
ticket,Noun,0.097,0.534264487,27.31012931,0.539801864,23,16,33,15.08333333,0.195060583,42200,0.137273105,0.159545025,15.08333333,72
hypocrite,Noun,0.194,0.535572835,-50.08511988,0.538771622,27,13,32,29.66666667,0.393904286,-75600,0.14253215,0.155398455,29.66666667,72
man,Noun,0.153,0.53573528,105.6095791,0.543614815,31,20,21,23.41666667,0.307966744,10400,0.14318525,0.174903777,23.41666667,72
patriot,Noun,0.097,0.537754866,34.71474515,0.539110083,17,10,45,15.08333333,0.195060583,9400,0.151307475,0.156760563,15.08333333,72
horoscope,Noun,0.167,0.53857212,55.27759821,0.536431447,25,13,34,25.5,0.336472237,-35200,0.154595647,0.145984499,25.5,72
indigestion,Noun,0.083,0.539661642,62.26556538,0.535271088,15,9,48,13,0.167054085,36900,0.158980574,0.141319075,13,72
backdoor,Noun,0.042,0.540324778,144.6848289,0.542277023,12,9,51,6.75,0.083381609,110200,0.161650199,0.169512835,6.75,72
suburb,Noun,0.125,0.540480836,67.74812914,0.533677322,20,11,41,19.25,0.251314428,-13300,0.162278534,0.134913553,19.25,72
ballplayer,Noun,0.139,0.543365469,83.58455639,0.542520333,23,13,36,21.33333333,0.279584862,-4100,0.173898791,0.170493126,21.33333333,72
bankroll,Noun,0.139,0.546375992,126.8544449,0.548813053,19,9,44,21.33333333,0.279584862,-8200,0.186038691,0.195876089,21.33333333,72
jackpot,Noun,0.139,0.546687133,59.37886242,0.550621553,24,14,34,21.33333333,0.279584862,2600,0.187294127,0.203182337,21.33333333,72
defendant,Noun,0.083,0.547318869,72.38571669,0.549774709,18,12,42,13,0.167054085,69900,0.189843601,0.199760469,13,72
searchlight,Noun,0.097,0.549701748,95.66735712,0.553632901,13,6,53,15.08333333,0.195060583,70700,0.199465709,0.21536013,15.08333333,72
showroom,Noun,0.153,0.550745179,53.29633417,0.554857945,28,17,27,23.41666667,0.307966744,15000,0.203681976,0.220318672,23.41666667,72
brochure,Noun,0.208,0.552468482,33.89608304,0.559945222,27,12,33,31.75,0.422856851,-12100,0.210649419,0.240939744,31.75,72
tailgate,Noun,0.181,0.554863568,42.02950998,0.551700946,22,9,41,27.58333333,0.365113813,18700,0.220341438,0.207545593,27.58333333,72
stowaway,Noun,0.056,0.558897393,165.4309655,0.566480743,12,8,52,8.833333333,0.111225635,98900,0.236688386,0.267506871,8.833333333,72
hardwood,Noun,0.139,0.563357189,84.01343601,0.56215879,18,8,46,21.33333333,0.279584862,72600,0.254798371,0.249928045,21.33333333,72
speedway,Noun,0.181,0.564425824,77.05193041,0.56037917,15,2,55,27.58333333,0.365113813,66000,0.259143869,0.24270104,27.58333333,72
earl,Noun,0.222,0.568028883,159.7107191,0.570461455,25,9,38,33.83333333,0.451985124,7200,0.273813542,0.283734121,33.83333333,72
concussion,Noun,0.181,0.569662776,113.3180124,0.57086496,23,10,39,27.58333333,0.365113813,62300,0.280475422,0.285381036,27.58333333,72
syllable,Noun,0.236,0.570320981,58.35503895,0.576327819,31,14,27,35.91666667,0.481303185,18500,0.283160865,0.307716631,35.91666667,72
hypertension,Noun,0.167,0.575463014,180.080733,0.578215025,23,11,38,25.5,0.336472237,97100,0.30417583,0.315450169,25.5,72
handbook,Noun,0.264,0.578032476,29.07710488,0.578189404,27,8,37,40.08333333,0.540567593,-38300,0.314701701,0.315345113,40.08333333,72
prisoner,Noun,0.25,0.579659927,119.8748665,0.578856536,29,11,32,38,0.510825624,-12300,0.321377518,0.318081124,38,72
hydraulics,Noun,0.292,0.582446349,108.5332346,0.584122878,27,6,39,44.25,0.60077386,4200,0.332824035,0.339721533,44.25,72
pediatrics,Noun,0.208,0.587725712,151.2469471,0.585372114,24,9,39,31.75,0.422856851,38100,0.354571486,0.344866279,31.75,72
homosexuality,Noun,0.278,0.589157207,173.1977407,0.582555965,32,12,28,42.16666667,0.570544858,11700,0.360482408,0.333274771,42.16666667,72
apostle,Noun,0.319,0.590198898,160.027379,0.594099845,30,7,35,48.41666667,0.662056593,1200,0.364787672,0.380940189,48.41666667,72
river,Noun,0.236,0.590781286,166.8758871,0.591131477,29,12,31,35.91666667,0.481303185,41900,0.367196109,0.368644813,35.91666667,72
caravan,Noun,0.264,0.59327434,211.959854,0.587505611,30,11,31,40.08333333,0.540567593,30200,0.377518019,0.353663194,40.08333333,72
robber,Noun,0.264,0.594095956,95.01101988,0.59659638,24,5,43,40.08333333,0.540567593,35800,0.380924062,0.391303206,40.08333333,72
cushion,Noun,0.333,0.595148198,115.6808588,0.589311815,32,8,32,50.5,0.693147181,19700,0.38528937,0.361121187,50.5,72
airliner,Noun,0.264,0.595289802,171.0764053,0.594254818,27,8,37,40.08333333,0.540567593,60000,0.385877098,0.381582881,40.08333333,72
governess,Noun,0.278,0.596073693,233.6144311,0.602590639,26,6,40,42.16666667,0.570544858,81200,0.389131851,0.416271207,42.16666667,72
bonfire,Noun,0.222,0.599270582,193.1129819,0.598899988,25,9,38,33.83333333,0.451985124,107200,0.402426787,0.400883815,33.83333333,72
puddle,Noun,0.236,0.599522943,202.0086707,0.598680769,22,5,45,35.91666667,0.481303185,82400,0.403477764,0.39997132,35.91666667,72
amputation,Noun,0.319,0.60065335,175.0219512,0.59551904,27,4,41,48.41666667,0.662056593,23800,0.408188145,0.386828697,48.41666667,72
tree,Noun,0.347,0.600979394,69.85132802,0.593936495,35,10,27,52.58333333,0.724563377,7800,0.409547588,0.380262841,52.58333333,72
blister,Noun,0.278,0.601147554,150.0610285,0.603048121,27,7,38,42.16666667,0.570544858,79900,0.410248878,0.418181936,42.16666667,72
savannah,Noun,0.319,0.602061239,96.57670255,0.603826134,30,7,35,48.41666667,0.662056593,33900,0.41406104,0.42143313,48.41666667,72
doctor,Noun,0.389,0.604867847,142.7837174,0.610351777,38,10,24,58.83333333,0.820980552,2200,0.425789725,0.448791135,58.83333333,72
dictionary,Noun,0.333,0.605441834,152.8307835,0.606129936,30,6,36,50.5,0.693147181,37600,0.428191923,0.43107331,50.5,72
yearbook,Noun,0.306,0.607688718,135.802702,0.613035688,30,8,34,46.33333333,0.631271777,47200,0.437607162,0.460090679,46.33333333,72
mistress,Noun,0.403,0.610937825,143.7315723,0.614906901,37,8,27,60.91666667,0.853920401,-40500,0.451256032,0.467985755,60.91666667,72
stockbroker,Noun,0.319,0.611474749,70.7729909,0.620415258,30,7,35,48.41666667,0.662056593,66000,0.453515497,0.491311155,48.41666667,72
bowels,Noun,0.375,0.612099645,197.9508976,0.613945119,34,7,31,56.75,0.78845736,33500,0.456146599,0.463926003,56.75,72
childbirth,Noun,0.361,0.613665902,52.25143526,0.621786175,34,8,30,54.66666667,0.756326082,48500,0.462748114,0.497136554,54.66666667,72
terrier,Noun,0.333,0.614161485,219.1316744,0.609529462,32,8,32,50.5,0.693147181,50100,0.464838972,0.445334765,50.5,72
brimstone,Noun,0.403,0.614841363,197.2864513,0.614618108,32,3,37,60.91666667,0.853920401,-10800,0.467708995,0.466766342,60.91666667,72
lint,Noun,0.361,0.615495309,206.6319726,0.619830526,32,6,34,54.66666667,0.756326082,7000,0.470471334,0.488828957,54.66666667,72
assassin,Noun,0.278,0.616598767,264.6153397,0.618855874,25,5,42,42.16666667,0.570544858,92500,0.475136468,0.484694821,42.16666667,72
exorcist,Noun,0.375,0.620015849,204.5164654,0.624888331,33,6,33,56.75,0.78845736,14300,0.489615496,0.510349197,56.75,72
tunic,Noun,0.347,0.624842962,162.8296132,0.62576812,29,4,39,52.58333333,0.724563377,70400,0.510155653,0.514104283,52.58333333,72
salesgirl,Noun,0.403,0.626169194,228.2082822,0.626079013,34,5,33,60.91666667,0.853920401,20200,0.515817307,0.515432074,60.91666667,72
compass,Noun,0.375,0.626362462,286.843645,0.620021787,34,7,31,56.75,0.78845736,32200,0.51664304,0.489640699,56.75,72
insomnia,Noun,0.458,0.627496577,166.4519729,0.627663312,39,6,27,69.25,0.990398704,-38000,0.521491991,0.522205373,69.25,72
gangrene,Noun,0.444,0.629253049,110.9015169,0.630162002,38,6,28,67.16666667,0.955511445,-17300,0.529013723,0.532911866,67.16666667,72
sesame,Noun,0.403,0.631903941,256.6819758,0.624110663,34,5,33,60.91666667,0.853920401,47500,0.540393458,0.507032914,60.91666667,72
paperweight,Noun,0.417,0.631936653,208.9563081,0.62636702,37,7,28,63,0.887303195,-19300,0.540534095,0.516662514,63,72
encyclopedia,Noun,0.5,0.632393518,144.389094,0.623987638,44,8,20,75.5,1.098612289,2900,0.542498832,0.506508537,75.5,72
tendon,Noun,0.389,0.632527364,204.7475333,0.637391691,32,4,36,58.83333333,0.820980552,59100,0.543074625,0.564061152,58.83333333,72
geologist,Noun,0.347,0.63478793,302.6322954,0.639060666,32,7,33,52.58333333,0.724563377,112600,0.552812777,0.571289493,52.58333333,72
softball,Noun,0.389,0.63531882,223.5451065,0.636568169,33,5,34,58.83333333,0.820980552,39500,0.555103458,0.560499766,58.83333333,72
jackal,Noun,0.389,0.643402184,315.4044391,0.643959593,32,4,36,58.83333333,0.820980552,113000,0.590161427,0.592591755,58.83333333,72
sunlight,Noun,0.458,0.645163445,198.1527228,0.64581161,37,4,31,69.25,0.990398704,43800,0.597846413,0.600678891,69.25,72
vertebra,Noun,0.5,0.645956264,145.3118556,0.642492646,41,5,26,75.5,1.098612289,17900,0.601311345,0.586199438,75.5,72
boy,Noun,0.431,0.647482568,273.6578583,0.643124884,38,7,27,65.08333333,0.921156922,119700,0.6079918,0.588953023,65.08333333,72
overcoat,Noun,0.431,0.648198498,285.1662748,0.647968044,37,6,29,65.08333333,0.921156922,90200,0.611129873,0.610119425,65.08333333,72
dynamite,Noun,0.458,0.648230602,246.1685432,0.652545579,37,4,31,69.25,0.990398704,70400,0.611270658,0.630247498,69.25,72
antenna,Noun,0.458,0.649822924,234.6581052,0.650758823,40,7,25,69.25,0.990398704,42000,0.618260945,0.622376366,69.25,72
water,Noun,0.458,0.653675679,235.774291,0.656415266,39,6,27,69.25,0.990398704,76000,0.635235643,0.647359859,69.25,72
courtroom,Noun,0.472,0.653733433,227.3730618,0.654246319,38,4,30,71.33333333,1.025852934,99400,0.635490769,0.637757296,71.33333333,72
laxative,Noun,0.458,0.654282821,213.9786603,0.65215319,37,4,31,69.25,0.990398704,78200,0.637918668,0.628517308,69.25,72
prince,Noun,0.486,0.65647231,225.6331211,0.660328729,38,3,31,73.41666667,1.061910922,80400,0.647612797,0.664759486,73.41666667,72
tapioca,Noun,0.528,0.657005818,262.529467,0.65588864,45,7,20,79.66666667,1.174119841,14500,0.649979387,0.645025692,79.66666667,72
domino,Noun,0.389,0.65899391,408.3287498,0.653664564,32,4,36,58.83333333,0.820980552,121100,0.658813958,0.635186546,58.83333333,72
grandfather,Noun,0.444,0.660398479,297.6065542,0.658638276,34,2,36,67.16666667,0.955511445,93700,0.665070473,0.657231797,67.16666667,72
turbine,Noun,0.5,0.662562215,333.9190536,0.660757245,39,3,30,75.5,1.098612289,86600,0.674733308,0.666670576,75.5,72
flask,Noun,0.472,0.664333923,288.9688874,0.666993541,38,4,30,71.33333333,1.025852934,58000,0.682668071,0.694618474,71.33333333,72
boyfriend,Noun,0.542,0.666162693,242.1361956,0.668737271,45,6,21,81.75,1.21302264,50800,0.690880156,0.70247946,81.75,72
ice,Noun,0.472,0.667848754,305.9597637,0.65705922,37,3,32,71.33333333,1.025852934,60100,0.698471306,0.650216373,71.33333333,72
spaceship,Noun,0.5,0.66801243,239.6943243,0.672391658,37,1,34,75.5,1.098612289,89000,0.699209255,0.719022177,75.5,72
sweatshirt,Noun,0.458,0.671109383,397.9284844,0.668472367,36,3,33,69.25,0.990398704,119600,0.713206913,0.701283898,69.25,72
opium,Noun,0.486,0.672556168,354.0346074,0.669480672,37,2,33,73.41666667,1.061910922,53000,0.719769094,0.705837158,73.41666667,72
hypothermia,Noun,0.472,0.67272016,270.3945568,0.674556112,39,5,28,71.33333333,1.025852934,106300,0.720513847,0.728864802,71.33333333,72
biologist,Noun,0.528,0.673658898,192.1259987,0.683836859,42,4,26,79.66666667,1.174119841,34600,0.724780736,0.77146103,79.66666667,72
cannabis,Noun,0.5,0.676335534,328.430741,0.677659407,41,5,26,75.5,1.098612289,108100,0.736981927,0.743036083,75.5,72
rowboat,Noun,0.514,0.677196183,261.1493881,0.672303142,41,4,27,77.58333333,1.135999821,46100,0.740916255,0.718620374,77.58333333,72
pedicure,Noun,0.528,0.681044964,292.3137687,0.683379537,42,4,26,79.66666667,1.174119841,72900,0.758578189,0.769346616,79.66666667,72
sneaker,Noun,0.556,0.686707619,286.8712311,0.69099066,43,3,26,83.83333333,1.252762969,81800,0.784771731,0.804754804,83.83333333,72
brick,Noun,0.611,0.686980126,285.6824886,0.684251487,50,6,16,92.16666667,1.421385681,50300,0.78603868,0.773379469,92.16666667,72
bluebird,Noun,0.583,0.689697709,370.7142502,0.688460799,46,4,22,88,1.335001067,84100,0.798706442,0.792933202,88,72
spaghetti,Noun,0.583,0.70789426,282.1072883,0.705433006,45,3,24,88,1.335001067,90400,0.885178871,0.873305346,88,72
hamburger,Noun,0.639,0.710157669,444.2230006,0.703188724,50,4,18,96.33333333,1.512588086,79100,0.896149927,0.862528809,96.33333333,72
marshmallow,Noun,0.639,0.711748531,329.2701863,0.714854812,52,6,14,96.33333333,1.512588086,93400,0.903891409,0.91908098,96.33333333,72
duck,Noun,0.667,0.712079024,374.6262531,0.716846258,54,6,12,100.5,1.609437912,66200,0.90550284,0.928871384,100.5,72
pillowcase,Noun,0.597,0.714873405,401.3231706,0.708450787,45,2,25,90.08333333,1.377636298,119300,0.919172196,0.887871775,90.08333333,72
hammock,Noun,0.639,0.720619229,360.3658277,0.716537372,47,1,24,96.33333333,1.512588086,101900,0.947535263,0.927350115,96.33333333,72
python,Noun,0.625,0.722633079,391.6779017,0.722399108,46,1,25,94.25,1.466337069,110700,0.957560343,0.956393325,94.25,72
pharmacist,Noun,0.681,0.731338444,330.91132,0.728837916,51,2,19,102.5833333,1.66029633,99100,1.001423907,0.988734632,102.5833333,72
sandpaper,Noun,0.681,0.736014332,372.343394,0.736269132,50,1,21,102.5833333,1.66029633,105200,1.025354779,1.026666578,102.5833333,72
eyelash,Noun,0.736,0.745277972,478.1934051,0.741470826,57,4,11,110.9166667,1.883874758,79300,1.073584403,1.053627269,110.9166667,72
pumpkin,Noun,0.736,0.75058325,456.3216659,0.738675242,55,2,15,110.9166667,1.883874758,90300,1.101725379,1.039094451,110.9166667,72
raccoon,Noun,0.736,0.752078154,419.4362948,0.749108792,55,2,15,110.9166667,1.883874758,94600,1.109726685,1.093864812,110.9166667,72
pancreas,Noun,0.681,0.754656852,508.8141114,0.754949521,49,0,23,102.5833333,1.66029633,151900,1.123605313,1.125186659,102.5833333,72
marijuana,Noun,0.722,0.762428222,475.2620249,0.754051095,53,1,18,108.8333333,1.824549292,149200,1.166038569,1.120336322,108.8333333,72
ferret,Noun,0.778,0.767273156,457.4443132,0.760777757,57,1,14,117.1666667,2.079441542,113100,1.192977454,1.156948265,117.1666667,72
strawberry,Noun,0.736,0.774511029,483.9153595,0.767869265,53,0,19,110.9166667,1.883874758,166200,1.233960649,1.196318763,110.9166667,72
policeman,Noun,0.819,0.787401056,462.4312964,0.788934685,59,0,13,123.4166667,2.310247966,114100,1.309330218,1.318515903,123.4166667,72
tomato,Noun,0.806,0.809007711,619.3169732,0.804081142,58,0,14,121.3333333,2.228477121,176400,1.443575394,1.411999603,121.3333333,72
thingy,Noun,-0.775,0.23249521,-464.6370495,0.233928158,1,56,14,-115.6971831,-2.063693185,-127200,-1.194275098,-1.186261902,-115.6971831,71
thing,Noun,-0.746,0.250686747,-453.2621782,0.251554912,5,58,8,-111.471831,-1.929909808,-129100,-1.094952987,-1.090336537,-111.471831,71
difference,Noun,-0.732,0.254832013,-410.6384135,0.256113489,0,52,19,-109.3591549,-1.867745376,-97500,-1.073005125,-1.066267819,-109.3591549,71
variety,Noun,-0.662,0.274507144,-415.3577233,0.273601976,2,49,20,-98.79577465,-1.592630794,-94400,-0.971873937,-0.976423702,-98.79577465,71
surroundings,Noun,-0.62,0.289413568,-392.9558995,0.292815769,1,45,25,-92.45774648,-1.449095262,-102100,-0.898233892,-0.881747576,-92.45774648,71
relation,Noun,-0.577,0.313525767,-386.696492,0.309705221,4,45,22,-86.11971831,-1.31730149,-65400,-0.783687142,-0.801497779,-86.11971831,71
indication,Noun,-0.606,0.326555217,-279.5116918,0.341375199,2,45,24,-90.34507042,-1.403993938,-33700,-0.723806955,-0.657171865,-90.34507042,71
sentiment,Noun,-0.521,0.326611,-327.7033623,0.326596557,2,39,30,-77.66901408,-1.155770703,-61400,-0.723553309,-0.723618979,-77.66901408,71
concoction,Noun,-0.493,0.337500003,-284.9299509,0.339669723,2,37,32,-73.44366197,-1.079920156,-91300,-0.674455032,-0.664766388,-73.44366197,71
manner,Noun,-0.507,0.338992404,-301.7775349,0.337807136,2,38,31,-75.55633803,-1.117480773,-38100,-0.667787631,-0.673081718,-75.55633803,71
goal,Noun,-0.465,0.348050333,-376.4117296,0.342146238,5,38,28,-69.21830986,-1.006804739,-73000,-0.627620255,-0.653744418,-69.21830986,71
changer,Noun,-0.465,0.348413491,-266.5126324,0.352911957,1,34,36,-69.21830986,-1.006804739,-71700,-0.626020205,-0.606263752,-69.21830986,71
